Gene.symbol	Gene.ID	adj.P.Val	logFC
CBR4	84869	0.462636119224187	-0.199877680840133
		0.462682279664275	-0.133298871487527
		0.462786316916252	-0.0932679902074796
DNAJA2///DNAJA2	10294///10294	0.462823242574755	0.155961219462586
		0.463181416274045	-0.303970165477324
SGK2	10110	0.463194525394357	0.101862960638321
ZNF554	115196	0.463194525394357	-0.163506853708614
MAGIX	79917	0.463349445273799	0.109641392777777
UNC5C	8633	0.463349445273799	0.117094056648529
		0.463349445273799	-0.215042291060092
MEOX2	4223	0.463404613214723	-0.10984138170408
MIR25	407014	0.463404613214723	0.113543176178004
LGALS16	148003	0.463522000114678	-0.071719882217685
KRIT1	889	0.463522000114678	0.173144383444444
LOC101060524///DRD5P2///DRD5	101060524///1818///1816	0.46356142451868	0.27700516932653
SLC12A4	6560	0.463668360438467	-0.155900365054421
OR6C70	390327	0.463727048027275	-0.0570332286666653
		0.463762582655104	-0.277780040168933
USP12	219333	0.463782870184261	0.181084296292518
		0.463894516367857	-0.122613677809523
NABP2	79035	0.463917988585512	0.190377234801588
MIR330	442902	0.464353583705143	-0.148969443671199
		0.464424173905659	-0.0730895861439889
VIP	7432	0.464461706645042	-0.0819026797108826
		0.464542333601517	-0.0925642666054416
ARF1	375	0.464542333601517	0.104451888596376
PNPLA5	150379	0.464578840538773	-0.100313971581633
CDIP1	29965	0.46465989334057	0.159285374925176
SPINK1	6690	0.464674461172696	-0.0808919855566912
		0.46468436786998	-0.0598080259943292
		0.464703784389894	0.149107381037419
		0.464703784389894	-0.179514233965986
		0.464716911787298	0.186266419633787
		0.464739457785872	-0.222455629667797
		0.464739457785872	-0.191960727826529
MAGEA2B///MAGEA12///MAGEA2	266740///4111///4101	0.464739457785872	-0.122405457297049
		0.464821236487092	-0.125109264455782
RBBP9	10741	0.46487126239031	-0.244350662604306
		0.464876596611088	0.208266812833333
		0.464887120383845	0.0706719363820865
KMO	8564	0.464910487814747	-0.487284311123582
		0.465080123273156	-0.132691788446711
SLC35E3	55508	0.465106217125799	-0.214854175789117
ALDH3A1	218	0.465119753158355	-0.102959302691609
PDE9A	5152	0.465119753158355	-0.222432036714285
ZNF593	51042	0.46542168516288	0.127790129075965
		0.465437933271514	-0.0974314776598622
		0.465700504974119	-0.115168395935372
		0.465930645931006	0.289476194757369
KIAA0391	9692	0.465934344253115	-0.150857589463716
NRN1	51299	0.465987824207491	-0.507995731959185
SIK2	23235	0.466056186474143	0.132165381048755
		0.466056186474143	-0.233173111089571
		0.466056186474143	-0.172522185392289
		0.466056186474143	0.20687407747279
CD300A	11314	0.466113699245332	-0.391274121999999
KCNMA1	3778	0.466116603140405	-0.182087472961449
		0.466133118093055	-0.0783851288594084
TMPRSS11E	28983	0.466201566728504	-0.102891657464852
ACTR3BP2///ACTR3BP5	440888///399746	0.46623777991903	-0.0914085320170059
		0.466263829084637	0.262965170498865
		0.466293326156944	-0.197387625073695
MRPL54	116541	0.466313503104092	-0.14120757016213
		0.46636088035325	-0.0652206607913834
RIOK2	55781	0.466453915299644	-0.2137036974161
EHF	26298	0.466681670886756	-0.109751991823128
TMEM136///TMEM136	219902///219902	0.466681670886756	0.407968324995466
CDKL1	8814	0.466681670886756	-0.148454792887756
		0.466730264600621	-0.056214393865079
KCNMB4	27345	0.466773771760949	0.261726776609978
		0.466804910143134	-0.182796468619047
SPATA8	145946	0.466804910143134	-0.0941718558990901
SPATA25	128497	0.466844288571769	-0.13685125366213
EVX2	344191	0.46687068818836	-0.124804524002267
		0.466876756206461	-0.217826565400221
MIR503HG	84848	0.466876756206461	0.133529156767576
PELI2	57161	0.466884167790179	-0.30664937315646
		0.466884167790179	0.361525360196147
		0.466943565079817	0.117629474120184
GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A	100132979///100132565///729786///653061///643699///440270///390535///283768///23015	0.467046270829781	0.165714568325397
		0.467050577582816	-0.0707760586360551
		0.467086120946506	-0.0560880166666653
ARHGAP35	2909	0.467212986043533	0.100245877657604
EIF1	10209	0.46731568569903	0.121740535714284
LOC101928068	101928068	0.46731568569903	-0.120869095226755
		0.467399102280748	-0.0817937147857131
		0.467460619639097	0.290657062532881
SNORD115-42///SNORD115-30///SNORD115-10///SNORD115-7///SNORD115-6	100033816///100033804///100033447///100033444///100033443	0.467476999722051	-0.0636208640532874
CDK20	23552	0.467550259518562	-0.165628792758506
		0.467550259518562	0.187360300962587
PDZD11	51248	0.467577035133105	-0.139832025270977
POLR1D	51082	0.467596299491332	0.188167182358277
RFPL4B	442247	0.46776720720057	0.126695439749434
		0.467790440062528	0.134478709556689
GIPC1	10755	0.467801884776838	-0.153990120225625
		0.467801884776838	-0.165722830649657
		0.467801884776838	-0.208533021234693
		0.467801884776838	-0.224420871113378
EMC4///EMC4	51234///51234	0.467887292339876	0.129211430836733
INPP4B	8821	0.467967952214941	0.628165713634923
MFSD14A	64645	0.468012241325443	0.100256959772112
		0.468184362353738	-0.167022479287979
TUBB3///MC1R	10381///4157	0.468228728035127	-0.116912562823127
		0.46823315425591	-0.0739757557131515
		0.468245697295657	-0.24446550041497
KCNQ4	9132	0.468343952570313	0.109415703689345
		0.468345375730743	0.2338706534966
		0.468345375730743	0.0944809479682549
		0.46852776217647	-0.106078769633788
		0.468542138556227	0.12162545688889
ASTN2	23245	0.468630192054467	-0.0900433111995484
		0.468684440862913	-0.0543332526201801
ATP6V0C	527	0.468684440862913	-0.14367344571315
STARD9	57519	0.468761611646747	-0.212839404147392
GAREM1	64762	0.468779644284694	-0.177965590391156
		0.468971911927629	0.469232496695012
OR4D9	390199	0.469061066980336	-0.097909332981859
ZMYM2	7750	0.46913685473055	0.14137166962359
PANX2	56666	0.469194665819127	-0.156210710427438
PSAT1	29968	0.469359239365786	-0.358843195171201
ETNK1	55500	0.469394912047777	0.176032682143991
KLHDC9	126823	0.469434814141482	-0.102731476835599
COX11	1353	0.469452484729278	0.253003353498868
INSC	387755	0.469452484729278	-0.16547522570975
KLC1	3831	0.469468014544426	-0.13647442491836
		0.46956878065839	0.120909656490932
MEGF8	1954	0.469598893421325	0.089116541175736
RBP4	5950	0.469620394314843	0.104016146443314
DPYSL4	10570	0.469681681606485	-0.143372741129248
METTL6	131965	0.469761406950543	0.168283555478459
		0.469766434725416	-0.0808763496258504
		0.46981131610367	-0.0804232630612245
UBE2W	55284	0.469825376974866	0.225301097230165
		0.469825376974866	-0.250915465345804
		0.46986516257685	-0.11544860092177
HCK	3055	0.46986516257685	0.535855182807254
		0.469936637692297	-0.0825942053662136
RIPPLY2	134701	0.469972996840469	-0.123813876344672
		0.470023807807896	0.0600755076530604
UPP1	7378	0.470023851536054	-0.242127231892294
		0.470055418533567	0.274357002978459
		0.470055418533567	-0.100772287281178
		0.470055418533567	-0.0807051439172319
		0.470055418533567	-0.198026029039683
NAPB	63908	0.470127434004242	-0.126225940021539
MPV17L2	84769	0.470165713625191	0.145130287353745
LAD1	3898	0.47024215557516	-0.123687282734688
ZNF544	27300	0.47024215557516	-0.232357145132649
UEVLD	55293	0.47024215557516	-0.249500667054421
LCE1E	353135	0.47024215557516	-0.14748836572789
SLC13A4	26266	0.47024215557516	-0.0900505571473902
		0.47024215557516	-0.0585148773492055
SLC25A51	92014	0.47024215557516	0.182965857375283
		0.470264317592327	0.0655643429331079
ZKSCAN5	23660	0.470269384410728	-0.106905106513606
MKL1///RBM15///MKL1	57591///64783///57591	0.470337377589147	-0.119160035040817
		0.470421758060436	0.26745929512699
		0.470453070136808	-0.0792202925260774
MIER3	166968	0.470567246765961	0.209563515100911
		0.470640010596498	0.0974083609319738
		0.470671474378219	-0.157312778692742
TESPA1	9840	0.470802599719927	0.464224129201818
		0.470944688373944	-0.24455662553628
FBXO6	26270	0.470944688373944	-0.145884006952383
OR8S1	341568	0.470997106203498	-0.102582949102041
		0.471038039993122	0.078676968436509
SCAF8	22828	0.471086437870953	-0.125130693591831
		0.471086437870953	-0.144263559786847
BRD8	10902	0.471124385065411	-0.175707878609979
		0.471247747875387	0.108286017409299
STKLD1	169436	0.471310892744686	-0.117015776895686
EPYC	1833	0.471312489204084	-0.087350698679137
		0.4713188855918	-0.116411257263037
		0.471387878896046	-0.296251707794784
LOC646471	646471	0.471387878896046	-0.123239966540814
		0.471653835379656	-0.0632961337619036
		0.471703470182391	-0.120514377564624
		0.471703470182391	0.235764761011343
FAM117A	81558	0.471791668746556	-0.1904501015136
		0.471791668746556	0.123999229885489
		0.471805589992653	0.11570007759751
		0.471905135637031	0.225903818293653
OR2F1	26211	0.472096849777354	-0.127384381738093
CDKL3	51265	0.472126402364369	0.1033733157449
		0.472393389724606	-0.129721887276644
CCDC68	80323	0.472393389724606	-0.11685272323696
		0.472417235143625	-0.104713589439909
C16orf92	146378	0.472417235143625	-0.115482779252836
OR2B2	81697	0.472475330488798	0.0930613169557817
TTLL13P	440307	0.472475330488798	-0.117241403707482
CLCA4	22802	0.472478627650282	-0.0695295926326542
		0.472613358038003	-0.0574602788775511
		0.472716436202375	0.10226700714059
ELF4	2000	0.472924297499929	-0.177977550917229
		0.473085275521669	-0.108295612140591
FSD1	79187	0.473085275521669	-0.148192750221086
HSF2BP	11077	0.473111120884264	-0.127534477666668
		0.473189957595853	-0.101977322944443
GNGT1	2792	0.473200634145002	-0.0747339080204066
COL26A1	136227	0.473200634145002	-0.113591101673467
		0.473200634145002	-0.319055547489796
		0.473257330080824	-0.0636896664331057
PAPPA	5069	0.473257330080824	-0.13810751354535
NELFE	7936	0.473371957608557	-0.140339457037411
		0.473417560808501	-0.186093080037413
SLC27A3	11000	0.473426868520991	0.199383073688211
SNORD53	26796	0.473471097522381	0.231108067007938
CHRNA3	1136	0.473474778177663	-0.215797343841269
FLJ44874	399990	0.473527166474442	-0.138639793447844
DENND2A	27147	0.473542311733596	0.116803794858277
		0.473543768524347	0.118550703284583
		0.473637736315934	0.13328838694898
CLIP4	79745	0.473674536662974	0.330623272003403
KRTAP5-1	387264	0.47370634992255	-0.147179452456915
		0.473871410682484	-0.0758416780963733
ARHGEF9	23229	0.47396208119558	-0.245543666603171
PRKCSH	5589	0.474162227657306	0.103092822773242
PDDC1	347862	0.474249852851334	0.138623899309524
ZNF425	155054	0.474464021508127	0.115271989755106
IQCD	115811	0.47447283778919	-0.106277639919502
ZNF320///RPS27///RGS4///RPS27	162967///6232///5999///6232	0.47447283778919	-0.242301417174598
		0.474536464630793	-0.17467455727437
TMEM249///FBXL6	340393///26233	0.474551957250306	-0.0931702998956911
CELF3	11189	0.474551957250306	-0.111798442046486
		0.474638282577462	0.0753603328968269
		0.474638282577462	-0.0946950727482996
LOC284788	284788	0.474707299072596	0.0939931429399099
ST6GAL2	84620	0.47476057856096	-0.127636969266438
SNORA70B	100124537	0.474853054831121	-0.180542465611111
		0.474917485614626	-0.128847929192744
ACAA1	30	0.474990677986181	-0.173962401350333
		0.475087531906946	-0.146745233838999
		0.475171442557043	0.124724195108845
ADCYAP1	116	0.475171442557043	0.173984255319728
		0.475274356401099	-0.132538980229021
ZC3HC1	51530	0.475291564332775	0.137874294081634
		0.475291564332775	0.114325355417235
		0.47538109971093	-0.315225560972793
GLS	2744	0.47538109971093	0.193504781380955
		0.475382799262528	-0.0622696161916085
DLGAP2	9228	0.475570463908225	0.145927038308391
		0.475570463908225	0.220994846858278
RBM18	92400	0.475570463908225	-0.129741769419494
PCDH12	51294	0.47561015218348	-0.203274546761904
MMP8	4317	0.475883882111651	0.341004222195012
PPP2R5B	5526	0.475912785797826	-0.144793440366211
		0.475980775601303	-0.191472964275509
TRAPPC3L	100128327	0.475983903915472	-0.105893747870748
SHMT1	6470	0.475983903915472	0.173968030303857
		0.476074274514744	-0.101571602657595
ZC3H8	84524	0.476083797675518	0.162097631159867
		0.47613802156606	0.169290684193879
		0.476138938425376	-0.0869904995056676
CNIH3	149111	0.476303475291437	0.172882516899093
		0.476398281101131	0.128531306549888
		0.476398281101131	-0.130355339936506
KCNA7	3743	0.476493772412607	-0.104584367744895
		0.476506218233519	0.162167927507941
		0.476586941311871	-0.201818988607707
		0.476625457452325	-0.116860418385481
		0.476694125125038	0.0577216192471672
NEIL2	252969	0.477098262247096	-0.207973470587302
PPT2-EGFL8///AGPAT1	100532746///10554	0.477098262247096	0.1444528365
		0.477098262247096	0.087304373945579
WFDC10A	140832	0.477098262247096	-0.114116164420634
SLC6A4	6532	0.477165134148138	-0.100032086002265
		0.477165134148138	0.129589631024946
PAGE2	203569	0.477176267119532	-0.0999774587687048
SLC26A5	375611	0.477176267119532	-0.124473473718819
		0.477198095243791	-0.0568781827585023
		0.477372281133817	0.161297675061226
OTUD6A	139562	0.477372281133817	-0.114676748379816
TMEM185A	84548	0.477386612450908	0.182073228818596
PCK2	5106	0.477386612450908	-0.15028752111338
		0.477393350342921	-0.137828084368479
FMO5	2330	0.477408892852304	0.264056906582767
ACE2	59272	0.477609077181545	-0.102383678893425
SPON1	10418	0.477672613793677	-0.320333574343537
RGL1	23179	0.477672613793677	0.289713430425172
PHC2	1912	0.477706892047219	-0.187715163037415
		0.47774925813621	-0.0980850000532874
		0.477882901442429	-0.139674484445577
PARM1	25849	0.477909402010935	-0.31931936818027
		0.478026183382416	-0.106792291013603
HEPH	9843	0.478144496025225	-0.24026362355782
		0.478144496025225	0.287898755387759
		0.478226258128493	-0.104912039816322
		0.478250582274469	-0.131096884434236
		0.478312788568667	-0.108710045248298
CAMKMT	79823	0.478387841763531	-0.186848896697275
GRID1	2894	0.478387841763531	-0.0986635451530642
FXYD4	53828	0.478501425435145	-0.111145973629253
LOC401557	401557	0.47858366008926	-0.0816328724115638
		0.478617214014625	0.118371236748306
MUC7	4589	0.478617214014625	-0.0877579941065729
MIR99A	407055	0.478937650228462	0.151494298165535
HSD3BP4	128102	0.478954909466517	0.156929657307256
ERVK-19///ERVK-9///ERVK-6///ERVK-4	100862685///100616102///64006///60359	0.479219071437441	-0.147972815369612
		0.479253809673806	0.230841262088434
AOX1	316	0.479268846373272	0.27235683719728
PCDHB6	56130	0.479282804559315	-0.0850579991394551
OTOS	150677	0.479282804559315	-0.117259873182542
MKX	283078	0.479282804559315	-0.113468783438773
		0.47928362059643	-0.0743876582891136
LARP4B	23185	0.479430032113956	0.117896047535151
MMP20	9313	0.479476348941906	-0.0934811500907031
		0.479492301060782	-0.0986131498900225
		0.479668951565336	-0.110374341308388
		0.479715915031362	0.0871631031371876
PAK3	5063	0.479791690817717	-0.11432449226644
		0.479904648016025	0.324071621383224
ZBTB7A	51341	0.479904648016025	-0.101375854515872
OR11H6	122748	0.479970889939203	0.0903035413004516
MS4A10	341116	0.479970889939203	0.112351511810658
OTP	23440	0.480022402406832	-0.141441742340136
		0.480022402406832	-0.223436355592972
NAGPA	51172	0.480022402406832	0.158741359316326
RP1L1	94137	0.480022402406832	-0.102134816171199
ADGRF5	221395	0.480076607591413	-0.0883271685612228
ZP2	7783	0.480187773706518	0.0810098503809527
MYL3	4634	0.480214158783331	-0.119326607139456
		0.480268001119664	-0.151140680998865
ARL13A	392509	0.480284768320999	-0.0837088192596376
		0.480284768320999	-0.108792668832198
LOC441179	441179	0.480299729025047	-0.209979983463719
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.480299729025047	-0.135585546633785
CHST2	9435	0.480330958770469	0.234733422407031
		0.48034472475431	-0.103070796367346
		0.48034472475431	-0.166821580182537
LAYN	143903	0.480448432454235	-0.116779324143987
JMJD1C-AS1	84989	0.480448432454235	-0.136059510185939
		0.480498110627577	-0.0487087901292509
EDC4	23644	0.48059926677997	-0.0780652839410463
		0.48059926677997	-0.0769802698696145
		0.480623804570413	-0.0458007362664392
		0.480623804570413	0.156894122200686
		0.480623804570413	-0.0605826733990917
		0.480623804570413	0.129518214770977
		0.480628322699066	-0.281032082789113
		0.480628322699066	-0.097586832109978
KCNT1	57582	0.480632074968296	-0.106226196099771
KCNMB3	27094	0.480708604569088	0.231965949890023
CRIPT	9419	0.480708604569088	0.150917578691612
		0.480708604569088	-0.180700686560088
SGK1	6446	0.48073541064417	-0.395181523581629
		0.48073541064417	-0.0826175920306111
ZBTB41	360023	0.48073541064417	0.240168493112245
		0.480753673448605	-0.245957420048749
		0.48097406710369	-0.135700286114512
		0.48097406710369	-0.303645017792515
KLF11	8462	0.481058998408473	-0.290398477119049
NAA30	122830	0.481202269073659	0.175381617859415
TEN1-CDK3///CDK3	100529145///1018	0.481212816931221	-0.117116392373014
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	730755///728279///85294///81872	0.481311451459286	-0.0688083532108839
		0.481391752869643	-0.0945751951904765
RIT2	6014	0.481391752869643	0.0900700308129259
CLEC14A	161198	0.481391752869643	0.243861885869616
		0.48147588004863	-0.10552651012585
BMS1P21	100288974	0.48148951251094	0.147573153159864
RUFY2	55680	0.481626232990689	0.166294893173471
		0.481626232990689	0.164653740124716
RAB3IL1	5866	0.481700550243265	0.123867355443311
		0.48171056930908	0.18199939978912
ZNF608	57507	0.48171056930908	0.33557752988549
		0.48171056930908	0.225001419506802
		0.48171056930908	-0.153845463511334
C3orf56	285311	0.481811920095068	0.10072314728685
NME8	51314	0.481811920095068	-0.286915891278912
		0.481811920095068	0.131405101545353
LINC00597	81698	0.481817767653433	0.174352760839002
HEATR6	63897	0.481869242839316	0.215306852267575
